text,description,image_path,ground_truth,prediction
¿Quién más hace esto?,"La imagen es un meme que se presenta en tres paneles. En el primer panel, se observa a un personaje de estilo dibujo animado, con una expresión facial neutral, acostado en una cama. En el segundo panel, el mismo personaje ahora está en una posición más dinámica, mostrando una postura diferente. En el tercer panel, hay un segundo personaje que parece estar interactuando con un perro, representado de manera simplificada con círculos y líneas. El texto en la parte superior de la imagen dice ""QUIÉN MÁS HACE ESTO?"" en letras grandes y negritas. La estética es simple y se caracteriza por un arte estilo ""stick figure"".",DS_IMG_1304.jpg,hate speech,neither
"- Haced grupos de 3. - Profe, ¿no puede ser de 1? Es que los odio a todos.","La imagen es un meme que muestra un niño con una expresión seria y desafiante, sentado con los brazos cruzados. El texto en la parte superior indica un diálogo entre un profesor y un alumno, donde el profesor pide a los estudiantes que formen grupos de tres. La respuesta del alumno es que prefiere formar un grupo de uno, ya que ""odia a todos"". El contraste entre la expresión del niño y el contenido del diálogo añade un elemento humorístico a la situación.",DS_IMG_2422.jpg,hate speech,neither
No quiero verte borracha. Entonces nos vemos el lunes.,"La imagen es un meme que se compone de dos paneles tomados de una escena de una película. En el primer panel, dos personajes están hablando en una calle iluminada, con luces de neón y un ambiente nocturno. El hombre le dice a la mujer: ""No quiero verte borracha"", mientras ella lo mira con una expresión seria. En el segundo panel, la mujer responde: ""Entonces nos vemos el lunes"", con un enfoque en su rostro que transmite emoción. El tercer panel se centra en el rostro del hombre, que tiene una expresión de seriedad y reflexión, con un fondo en tonos oscuros y un patrón sencillo. El meme utiliza subtítulos en blanco que destacan las líneas de diálogo de los personajes.",DS_IMG_644.jpg,inappropriate content,neither
"Cuando ves a niños huérfanos tristes :v  
Pero les das Suavitel para que sientan el amor de mamá.","La imagen es un meme que consta de dos paneles. En el primer panel, se ve a un personaje masculino con una expresión de preocupación o tristeza, acompañado de la frase ""Cuando ves a niños huérfanos tristes :v"". El fondo es un entorno exterior, y el personaje lleva una chaqueta oscura. En el segundo panel, el mismo personaje muestra una gran sonrisa, junto con el texto ""Pero les das Suavitel para que sientan el amor de mama"". El fondo es más claro y también se puede observar una leyenda que dice ""Sátira"" en la esquina superior derecha. La estética del meme sugiere un enfoque humorístico sobre una situación emotiva.",DS_IMG_41.jpg,neither,hate speech
"Chumel Torres no es racista, podrá ser un mentiroso, vago, neoliberal, racista pero nunca una estrella de la radio.","La imagen es un meme que presenta un fotograma de la serie animada ""Los Simpson"". En la escena, un personaje anciano con un peinado alocado y expresión de enojo está sosteniendo un micrófono y parece estar hablando con intensidad. El fondo muestra una lámpara y un cuadro en la pared, lo que sugiere un entorno doméstico. El texto del tweet en la parte superior hace referencia a un comentario sobre una persona llamada Chumel Torres, defendiendo su carácter en un tono sarcástico.",DS_IMG_109.jpg,hate speech,neither
¿Quién tendrá más vidas? Un gato random La Barby Juárez.,"La imagen es un meme dividido en dos paneles. A la izquierda, hay una foto de un gato atigrado con gafas de sol. El gato tiene una expresión divertida. A la derecha, aparece una mujer con cabello largo y oscuro, luciendo un collar. Ella tiene una expresión tranquila y está mirando hacia la cámara. En la parte superior se encuentra el texto en grandes letras blancas que dice: ""¿QUIÉN TENDRÁ MÁS VIDAS?"" En la parte inferior izquierda, el texto ""UN GATO RANDOM"" está escrito en letras blancas sobre un fondo azul, y a la derecha, el texto ""LA BARBY JUÁREZ"" está en letras azules sobre un fondo blanco. En la parte inferior de la imagen se incluye el logo de ""La casa de los famosos.""",DS_IMG_2553.jpg,hate speech,neither
¿No nos hará daño platicar así? ¿Así como? ¿Así sin besos?,"La imagen es un meme que presenta un formato de diálogo entre dos personajes. En la parte superior, se muestran tres líneas de texto que sugieren una conversación. El primero pregunta: ""¿No nos hará daño platicar así?"", y el segundo responde: ""¿Así como?"", seguido de la pregunta ""¿Así sin besos?"". 

El personaje visualizado es un mono con una expresión facial que parece reflexiva o confundida. Su pelaje es de un tono claro, con detalles que resaltan su rostro. El fondo es de un diseño geométrico en tonos gris y blanco. El enfoque principal está en la expresión del mono, que parece captar la atención del espectador.",DS_IMG_1149.jpg,inappropriate content,neither
"Doctor, ¿cuánto me queda de vida? Diez. Diez? ¿Diez qué? Nueve...","La imagen es un meme que consta de cuatro paneles. En el primer panel, se muestra a un médico, que lleva puesto un guardapolvo blanco y un estetoscopio, hablando con una mujer en su consulta. La mujer tiene el cabello castaño y lleva una blusa de color azul claro. Ella pregunta: ""Doctor, cuánto me queda de vida?"" El médico responde en el segundo panel con la palabra ""Diez"", mientras está concentrado en su esculpir. En el tercer panel, la mujer responde confundida: ""¿Diez? ¿Diez qué?"". En el cuarto panel, se ve al médico decir ""Nueve..."" y la mujer tiene lágrimas en sus ojos, sugiriendo una reacción emocional a la respuesta del médico. El estilo de la imagen es humorístico y utiliza un formato de cómic con diálogos en burbujas.",DS_IMG_849.jpg,hate speech,neither
"Si tú no quieres, yo tampoco.","La imagen muestra un ambiente festivo con varias personas en una sala iluminada con luces brillantes. En el primer plano, hay un hombre con una camiseta de estampado colorido y una barba recortada, que mira a una mujer a su lado. Ella lleva una blusa de malla brillante y tiene una expresión confiada mientras baila. La composición incluye otros asistentes al fondo, aunque su foco es menor. El texto en la parte inferior dice: ""SI TÚ NO QUIERES, YO TAMPOCO."" en letras grandes y amarillas, lo que sugiere un mensaje de desinterés. El fondo tiene tonos oscuros y verdes, creando una atmósfera vibrante y dinámica.",DS_IMG_411.jpg,hate speech,neither
Esto resume mi vida amorosa. Soy el tipo de azul.,"La imagen es un meme que muestra a una pareja en la playa. La mujer está siendo levantada por el hombre, quien la sostiene con sus brazos. Ambos sonríen y parecen disfrutar del momento. El fondo muestra una playa con arena y algunos árboles. En la parte superior de la imagen hay un texto que dice ""ESTO RESUME MI VIDA AMOROSA"" y en la parte inferior, ""SOY EL TIPO DE AZUL"", escrito en letras grandes y en negrita.",DS_IMG_2107.jpg,hate speech,neither
AQUÍ ESTÁ EL PROBLEMA\nMUNDIAL\nCOPA ORO\nESTÁ EN MODO COPA DEL MUNDO,"La imagen es un meme que presenta un marco superior con un marcador de un partido de fútbol entre México y Catar, donde México tiene 0 y Catar tiene 1. Abajo, se muestra una escena de un personaje de la serie ""Los Simpson"". El personaje, que lleva una gorra naranja y tiene un cigarrillo en la boca, sostiene su camiseta y señala el problema. En la parte inferior de la imagen se observa un texto que dice ""AQUÍ ESTÁ EL PROBLEMA"" en letras grandes. Debajo, hay dos etiquetas que indican ""MUNDIAL"" y ""COPA ORO"", seguidas de la frase ""ESTÁ EN MODO COPA DEL MUNDO"". La imagen también incluye una pequeña bandera de México en la parte superior derecha.",DS_IMG_2460.jpg,hate speech,hate speech
Ni uno menos. Igualitas.,"La imagen es un meme de dos paneles. En la parte superior, hay un panel que muestra dos botones rojos. El botón de la izquierda tiene el texto ""NI UNO MENOS"" y el de la derecha dice ""IGUALISMO"". Una mano con un guante blanco está a punto de presionar uno de los botones. En la parte inferior, hay un personaje con un cabello corto y rubio, que parece estar preocupado, con sudor en la frente, tocándose la cabeza con una mano mientras su expresión muestra indecisión o estrés. El personaje viste una camiseta de color rojo y tiene una apariencia decidida pero ansiosa.",DS_IMG_244.jpg,inappropriate content,neither
Cuando te haces el dormido para no salir con tu familia y escuchas que tu prima dice que tampoco va.,"La imagen es un meme que consta de dos paneles. En el primer panel, se muestra una caricatura de un personaje con una expresión relajada y una parte superior del cuerpo visible, donde se destaca su vientre y lleva un pañuelo morado en el cuello. El texto encima dice: ""Cuando te haces el dormido Para no salir con tu Familia"". En el segundo panel, el mismo personaje tiene una expresión de satisfacción o felicidad, con una ligera sonrisa, y el texto dice: ""Y escuchas que tu Prima dice que tampoco va"". El diseño y el uso de texto sugieren una escena humorística relacionada con el deseo de evitar salir.",DS_IMG_838.jpg,hate speech,neither
Quédate con quien te mire como Maussan mira a su Alien. 🥰👽,"La imagen muestra a dos hombres de pie junto a un objeto en una caja de vidrio. El hombre a la izquierda tiene el cabello canoso y viste un traje oscuro con una camisa blanca, mientras que el hombre a la derecha tiene el cabello oscuro y está vestido con un traje gris claro y una camisa blanca. Ambos parecen estar observando con atención el objeto en la caja, que parece ser una figura que representa un ser extraterrestre, envuelta en una tela blanca. El fondo es de color marrón claro, y hay un texto en la parte superior que dice: ""Quédate con quien te mire como Maussan mira a su Alíen"".",DS_IMG_2539.jpg,inappropriate content,neither
Le está pidiendo matrimonio!,"La imagen es un meme dividido en dos paneles. El primer panel muestra una escena desde el interior de un baño. Se puede ver una persona de pie frente a un inodoro, con una pierna visible y el pantalón alrededor de los tobillos. La posición sugiere una interacción no convencional en un baño. El segundo panel presenta un dibujo de un personaje con una expresión exagerada de sorpresa y lágrimas, acompañado del texto ""Le está pidiendo matrimonio!"" en la parte inferior. La combinación de los dos paneles sugiere un contexto humorístico o irónico sobre la situación presentada.",DS_IMG_1357.jpg,hate speech,neither
USTED CREÓ A UN MONSTRUO *fans* SI PERO UNO CHIQUITO,"La imagen es un meme dividido en dos paneles. En el panel superior, un personaje con apariencia de criatura extraterrestre se encuentra en un entorno futurista. El texto en la parte superior dice ""USTED CREO A UN MONSTRUO"", y hay una leyenda que dice ""*fans*"" en un estilo que parece indicar entusiasmo. En el panel inferior, otro personaje, que parece ser un humanoide o figura de autoridad, responde con el logo de ""DC"" visible en su vestimenta. El texto dice ""SI PERO UNO CHIQUITO"" en letras mayúsculas y grandes, sugiriendo una respuesta humorística o irónica al comentario del panel superior.",DS_IMG_2516.jpg,inappropriate content,neither
